3,Mosoba Immaculée Zola Kashala (1994),Nein,1780,F,,SP,18,freiburg
4,Tinguely Léo Paul (1997),Nein,1319,M,,SP,18,freiburg
5,Levrat Marie (1998),Nein,2683,F,,SP,18,freiburg
6,Ducrest Manoë (2000),Nein,980,M,,SP,18,freiburg
7,Fasel Noah (1997),Nein,1314,M,,SP,18,freiburg
1,Jaria Anthony (1980),Nein,1392,M,,BDP,19,freiburg
2,Korkia Alexandre (1988),Nein,981,M,,BDP,19,freiburg
3,Gauss Mathieu (1993),Nein,1078,M,,BDP,19,freiburg
1,Hausmann David (1977),Nein,694,M,,EVP,20,freiburg
2,Mosimann-Schwab Niklaus (1972),Nein,608,M,,EVP,20,freiburg
3,Lehmann-Ritter Mirjam (1976),Nein,955,F,,EVP,20,freiburg
4,Herren Ulrich (1958),Nein,586,M,,EVP,20,freiburg
5,Kocher Keran (1996),Nein,456,M,,EVP,20,freiburg
6,Mrazeck Karin (1986),Nein,537,F,,EVP,20,freiburg
7,Stefanov Konstantin (1967),Nein,506,M,,EVP,20,freiburg
1,Doutaz Julien (1998),Nein,891,M,,SVP,21,freiburg
2,Gavallet Timon (2000),Nein,445,M,,SVP,21,freiburg
3,Gerber Mélissa (1996),Nein,978,F,,SVP,21,freiburg
4,Godel Stiobban (1992),Nein,747,M,,SVP,21,freiburg
5,Marchand Anthony (1994),Nein,793,M,,SVP,21,freiburg
6,Rumo Oliver (1998),Nein,718,M,,SVP,21,freiburg
7,Tobler Chantal (1994),Nein,823,F,,SVP,21,freiburg
1,Rugo Claudio (1966),Nein,962,M,,Übrige,22,freiburg
1,Voisard Cléa (2000),Nein,1613,F,,Übrige,23,freiburg
2,Kolly Maxence (1995),Nein,799,M,,Übrige,23,freiburg
3,Bourquenoud Fabrice (1996),Nein,877,M,,Übrige,23,freiburg
4,Patenaude Alyssia (1998),Nein,776,F,,Übrige,23,freiburg
5,Senn Chloé (2000),Nein,1208,F,,Übrige,23,freiburg
6,Hauser Armando (2000),Nein,710,M,,Übrige,23,freiburg
7,Racca Bastien (1996),Nein,825,M,,Übrige,23,freiburg
1,Raemy Ruedi (1964),Nein,548,M,,Übrige,24,freiburg
2,Chatton Dominique (1957),Nein,350,M,,Übrige,24,freiburg
3,Piller-Lang Catherine (1947),Nein,313,F,,Übrige,24,freiburg
4,Guido Flavio (1966),Nein,419,M,,Übrige,24,freiburg
5,Martins Alexandre (1968),Nein,225,M,,Übrige,24,freiburg
6,Perret Chantal (1959),Nein,218,F,,Übrige,24,freiburg
7,Mathez Roland (1972),Nein,216,M,,Übrige,24,freiburg
1,von Mühlenen Jacqueline (1959),Nein,307,F,,Übrige,25,freiburg
2,Fasel Jean-Bernard (1950),Nein,447,M,,Übrige,25,freiburg
3,Niclass Narcisse (1948),Nein,286,M,,Übrige,25,freiburg
1,Wobmann Walter (1957),Ja,22082,M,bisherig,SVP,1,solothurn
2,Imark Christian (1982),Ja,24339,M,bisherig,SVP,1,solothurn
5,Müller-Altermatt Stefan (1976),Ja,10974,M,bisherig,CVP,2,solothurn
3,Roth Franziska (1966),Ja,12647,F,,SP,9,solothurn
5,Wettstein Felix (1958),Ja,8099,M,,GPS,11,solothurn
2,Fluri Kurt (1955),Ja,17787,M,bisherig,FDP,15,solothurn
3,Conti Roberto (1958),Nein,12206,M,,SVP,1,solothurn
4,Fluri Josef (1970),Nein,15166,M,,SVP,1,solothurn
5,Werner Christian (1984),Nein,14789,M,,SVP,1,solothurn
6,Wyssmann Rémy (1967),Nein,13589,M,,SVP,1,solothurn
1,Jeisy-Strub Muriel (1982),Nein,3969,F,,CVP,2,solothurn
2,Koch Hauser Susanne (1960),Nein,4971,F,,CVP,2,solothurn
3,Kolly-Altermatt Sandra (1970),Nein,6467,F,,CVP,2,solothurn
4,Kyburz Peter (1962),Nein,3928,M,,CVP,2,solothurn
6,Vögtli Andreas (1961),Nein,4994,M,,CVP,2,solothurn
1,Brotschi Peter (1957),Nein,3528,M,,CVP,3,solothurn
2,Mühlemann Vescovi Tamara (1978),Nein,2325,F,,CVP,3,solothurn
3,Ochsenbein Michael (1976),Nein,2919,M,,CVP,3,solothurn
4,Studer Thomas (1964),Nein,3907,M,,CVP,3,solothurn
5,von Sury-Thomas Susan (1961),Nein,5228,F,,CVP,3,solothurn
6,Widmer Marie-Theres (1961),Nein,2883,F,,CVP,3,solothurn
1,Alkan Lara Christina (1996),Nein,1324,F,,CVP,4,solothurn
2,Denysova Vladlena (1999),Nein,442,F,,CVP,4,solothurn
3,Fluri Rahel (1996),Nein,805,F,,CVP,4,solothurn
4,Graber Janine (1997),Nein,827,F,,CVP,4,solothurn
5,Hafner Simon (1996),Nein,751,M,,CVP,4,solothurn
6,Müller Joël (1997),Nein,769,M,,CVP,4,solothurn
1,Heiri Andrea (1994),Nein,1055,F,,CVP,5,solothurn
2,Lagler Rahel (1996),Nein,562,F,,CVP,5,solothurn
3,Lisser Boris (1997),Nein,438,M,,CVP,5,solothurn
4,Schenker Therese (1991),Nein,773,F,,CVP,5,solothurn
5,Schmid Robin (1992),Nein,780,M,,CVP,5,solothurn
6,Vinci Bartolomeo (1990),Nein,385,M,,CVP,5,solothurn
1,Bolliger Corina (1990),Nein,1340,F,,SP,6,solothurn
2,Klaffke Fanny Marila (2000),Nein,618,F,,SP,6,solothurn
3,Muster Samira (1998),Nein,748,F,,SP,6,solothurn
4,Pfister Carla (1995),Nein,624,F,,SP,6,solothurn
5,Send Cécile Léa (1996),Nein,615,F,,SP,6,solothurn
6,Thanasis Sarah Medea (1992),Nein,835,F,,SP,6,solothurn
1,Jenni Aileen (1999),Nein,767,F,,SP,7,solothurn
2,Frey Kassandra (2001),Nein,474,F,,SP,7,solothurn
3,Frey Lara (1998),Nein,551,F,,SP,7,solothurn
4,Ritter Lars (1997),Nein,699,M,,SP,7,solothurn
5,Walter Moira (1996),Nein,912,F,,SP,7,solothurn
6,Michel Simon (1999),Nein,407,M,,SP,7,solothurn
1,Dick Markus (1969),Nein,1529,M,,SVP,8,solothurn
2,Ehrsam Jacqueline (1981),Nein,1827,F,,SVP,8,solothurn
3,Künzli Beat (1972),Nein,2451,M,,SVP,8,solothurn
4,Riesen Christian (1970),Nein,1138,M,,SVP,8,solothurn
5,Ritschard Stephanie (1973),Nein,1834,F,,SVP,8,solothurn
6,Rütti Georg (1959),Nein,1151,M,,SVP,8,solothurn
1,Kummer Angela (1982),Nein,5714,F,,SP,9,solothurn
2,Rohner Franziska (1968),Nein,5727,F,,SP,9,solothurn
4,Bürki-Kopp Simon (1981),Nein,4555,M,,SP,9,solothurn
5,Hadorn Philipp (1967),Nein,9590,M,bisherig,SP,9,solothurn
6,Yaprak Soner (1984),Nein,5035,M,,SP,9,solothurn
1,Kälin Neuner-Jehle Karin (1962),Nein,4905,F,,SP,10,solothurn
2,Vögeli Nadine (1979),Nein,4118,F,,SP,10,solothurn
3,Wyss Nicole (1969),Nein,3153,F,,SP,10,solothurn
4,Eberhard Florian (1993),Nein,3033,M,,SP,10,solothurn
5,Gomm Peter (1959),Nein,7585,M,,SP,10,solothurn
6,Huber Urs (1961),Nein,6943,M,,SP,10,solothurn
1,Engeler Anna (1985),Nein,6026,F,,GPS,11,solothurn
2,Wyss Flück Barbara (1963),Nein,6505,F,,GPS,11,solothurn
3,Schauwecker Christof (1986),Nein,4388,M,,GPS,11,solothurn
4,Gerke David (1985),Nein,5911,M,,GPS,11,solothurn
6,Eggs Janine (1993),Nein,4736,F,,GPS,11,solothurn
1,Kiener Jonas (1983),Nein,1138,M,,GPS,12,solothurn
2,Gantenbein Laura (1989),Nein,2556,F,,GPS,12,solothurn
3,Schweizer Martin (1985),Nein,1325,M,,GPS,12,solothurn
4,Frey Schär Myriam (1972),Nein,2414,F,,GPS,12,solothurn
5,Schär-Sommer Raphael (1987),Nein,1611,M,,GPS,12,solothurn
6,Wyss Send Simone (1975),Nein,1895,F,,GPS,12,solothurn
1,Eng Philipp (1993),Nein,960,M,,FDP,13,solothurn
2,Ferraro Dylan (1998),Nein,322,M,,FDP,13,solothurn
3,Fürholz Benedikt (2000),Nein,305,M,,FDP,13,solothurn
4,Racine Melanie (Meli) (1998),Nein,953,F,,FDP,13,solothurn
5,Schoy Michael (1989),Nein,375,M,,FDP,13,solothurn
6,Zingrich Alexander (Alex) (1998),Nein,331,M,,FDP,13,solothurn
1,Häner David (1984),Nein,776,M,,FDP,14,solothurn
2,Lohm Lukas (1996),Nein,381,M,,FDP,14,solothurn
3,Ochsner Oliver (1997),Nein,252,M,,FDP,14,solothurn
4,Schwizgebel Kevin (1995),Nein,196,M,,FDP,14,solothurn
5,Sturzo Riccardo (1996),Nein,591,M,,FDP,14,solothurn
6,Wyss Daniel (Dänu) (1990),Nein,239,M,,FDP,14,solothurn
1,Büttler-Spielmann Karin (1966),Nein,9019,F,,FDP,15,solothurn
3,Hodel Peter (1967),Nein,7040,M,,FDP,15,solothurn
4,Scheidegger François (1961),Nein,6651,M,,FDP,15,solothurn
5,Spielmann Markus (1975),Nein,6921,M,,FDP,15,solothurn
6,Thalmann Christian (1973),Nein,5843,M,,FDP,15,solothurn
1,Bartholdi Johanna (1951),Nein,7574,F,,FDP,16,solothurn
2,Baumann Lorant Roman (1976),Nein,2314,M,,FDP,16,solothurn
3,Grolimund Reto (1987),Nein,3506,M,,FDP,16,solothurn
4,Nünlist Stefan (1961),Nein,6522,M,,FDP,16,solothurn
5,Plüss David (1984),Nein,3095,M,,FDP,16,solothurn
6,Tschumi Kuno (1951),Nein,2852,M,,FDP,16,solothurn
1,Brügger Urs (1959),Nein,340,M,,SVP,17,solothurn
2,Käser Pascal (1996),Nein,551,M,,SVP,17,solothurn
3,Stärkle Diana (1957),Nein,764,F,,SVP,17,solothurn
4,Stöckli Silvia (1965),Nein,800,F,,SVP,17,solothurn
5,Thürk Carsten (1969),Nein,539,M,,SVP,17,solothurn
6,von Felten Christoph (1984),Nein,537,M,,SVP,17,solothurn
1,Bucher Susanne (1969),Nein,865,F,,SP,18,solothurn
2,Gmurczyk Evelyne (1957),Nein,642,F,,SP,18,solothurn
3,Fenzel Hermann (1943),Nein,418,M,,SP,18,solothurn
4,Jenni Hubert (1944),Nein,469,M,,SP,18,solothurn
5,Moor Rudolf (1954),Nein,610,M,,SP,18,solothurn
6,von Arb Heinz (1953),Nein,541,M,,SP,18,solothurn
1,Wyss Mischa (1995),Nein,545,M,,SVP,19,solothurn
2,Meury Vanessa (1997),Nein,784,F,,SVP,19,solothurn
3,Kiefer Robin (1998),Nein,344,M,,SVP,19,solothurn
4,Aebi Nando (1997),Nein,597,M,,SVP,19,solothurn
5,Wyssmann Patric (2000),Nein,291,M,,SVP,19,solothurn
6,Hasler Luca (1998),Nein,625,M,,SVP,19,solothurn
1,Hirt Nicole (1964),Nein,4113,F,,GLP,20,solothurn
2,Schlatter Christian (1973),Nein,3655,M,,GLP,20,solothurn
3,Hug Claudio (1983),Nein,2375,M,,GLP,20,solothurn
4,Maarsen Petra (1972),Nein,2637,F,,GLP,20,solothurn
5,Aemissegger Georg (1954),Nein,1666,M,,GLP,20,solothurn
6,Walther Jonas (1974),Nein,2581,M,,GLP,20,solothurn
1,Beer Samuel (1986),Nein,1975,M,,GLP,21,solothurn
2,Oegerli Markus (1972),Nein,1620,M,,GLP,21,solothurn
3,Lüthi Thomas (1978),Nein,1293,M,,GLP,21,solothurn
4,Stähli Heiner (1984),Nein,908,M,,GLP,21,solothurn
5,Bonanno Marco (1985),Nein,926,M,,GLP,21,solothurn
6,Sarkar Florian (1985),Nein,922,M,,GLP,21,solothurn
1,Blättler Nicole (1989),Nein,1253,F,,GLP,22,solothurn
2,Wyss Andreas (1998),Nein,893,M,,GLP,22,solothurn
3,Froelicher Julia (1986),Nein,1217,F,,GLP,22,solothurn
4,Pahud Claude (1987),Nein,1209,M,,GLP,22,solothurn
5,Keune Sibille (1999),Nein,1593,F,,GLP,22,solothurn
6,Milazzo Alessandro (1997),Nein,670,M,,GLP,22,solothurn
1,Hostettler Julia (1997),Nein,1504,F,,GPS,23,solothurn
2,Haus Maja (1991),Nein,1259,F,,GPS,23,solothurn
3,Ammann Jonas (1989),Nein,1103,M,,GPS,23,solothurn
4,Schönenberger Inka (1990),Nein,849,F,,GPS,23,solothurn
5,Bay Lisa (1997),Nein,1242,F,,GPS,23,solothurn
6,Röösli Samuel (1996),Nein,776,M,,GPS,23,solothurn
1,van den Broeke Chris (1972),Nein,811,M,,BDP,24,solothurn
2,Stuber Sabrina (1985),Nein,719,F,,BDP,24,solothurn
3,Hartmann Roland (1967),Nein,888,M,,BDP,24,solothurn
4,Fischer Niklaus (1983),Nein,963,M,,BDP,24,solothurn
5,Eichmann Nadine (1984),Nein,916,F,,BDP,24,solothurn
6,Bolliger Reto (1977),Nein,637,M,,BDP,24,solothurn
1,Mettler Mark (1973),Nein,476,M,,BDP,25,solothurn
2,Wohlgensinger Marie-Madeleine (1961),Nein,283,F,,BDP,25,solothurn
3,Leimer Christof (1969),Nein,548,M,,BDP,25,solothurn
4,Frey Marcel (1972),Nein,328,M,,BDP,25,solothurn
5,Tesfaye Solomon (1981),Nein,580,M,,BDP,25,solothurn
6,Hartmann Madeleine (1971),Nein,709,F,,BDP,25,solothurn
1,Schärer Simon (1989),Nein,147,M,,BDP,26,solothurn
2,Stöckli Andrea (1988),Nein,257,F,,BDP,26,solothurn
3,Hochstrasser Urs (1984),Nein,194,M,,BDP,26,solothurn
4,Pfister Thomas (1994),Nein,331,M,,BDP,26,solothurn
5,Di Franco Selina (1996),Nein,268,F,,BDP,26,solothurn
6,Gonzalez Rodrigo (1985),Nein,115,M,,BDP,26,solothurn
1,Wyss André (1976),Nein,1202,M,,EVP,27,solothurn
2,Bachmann Beat (1972),Nein,904,M,,EVP,27,solothurn
3,Steiner Alisha (1999),Nein,810,F,,EVP,27,solothurn
4,Leiser Elia (1992),Nein,1252,M,,EVP,27,solothurn
5,Tarawally Ferenkeh (1983),Nein,790,M,,EVP,27,solothurn
6,Graf Nathan (1998),Nein,589,M,,EVP,27,solothurn
1,Blaser Matteo (1986),Nein,1239,M,,SD,28,solothurn
2,Barry-Schneider Jennifer (1981),Nein,1217,F,,SD,28,solothurn
1,Tobler Dario (1981),Nein,1753,M,,Übrige,29,solothurn
2,Hug Jan (1985),Nein,1961,M,,Übrige,29,solothurn
1,Eymann Christoph (1951),Ja,13220,M,bisherig,LPS,3,basel-stadt
1,Herzog Eva (1961),Ja,18210,F,,SP,5,basel-stadt
4,Jans Beat (1964),Ja,21869,M,bisherig,SP,5,basel-stadt
1,Arslan Sibel (1980),Ja,13582,F,bisherig,GPS,8,basel-stadt
3,Christ Katja (1972),Ja,3816,F,,GLP,10,basel-stadt
1,Egeler Christian (1970),Nein,3592,M,,FDP,1,basel-stadt
2,Kessler Thomas (1959),Nein,3468,M,,FDP,1,basel-stadt
3,Martin Dominique (1980),Nein,1894,F,,FDP,1,basel-stadt
4,Seiler Daniel (1969),Nein,2106,M,,FDP,1,basel-stadt
5,Urgese Luca (1986),Nein,3171,M,,FDP,1,basel-stadt
1,Schaffner Mike (1991),Nein,525,M,,Übrige,2,basel-stadt
2,Seiler Barbara (1973),Nein,331,F,,Übrige,2,basel-stadt
3,Witmer Jonas (1995),Nein,322,M,,Übrige,2,basel-stadt
2,von Falkenstein Patricia (1961),Nein,9363,F,,LPS,3,basel-stadt
3,Furlano Raoul (1963),Nein,5753,M,,LPS,3,basel-stadt
4,Götenstedt Anna (1968),Nein,4021,F,,LPS,3,basel-stadt
5,Vischer Heiner (1956),Nein,5037,M,,LPS,3,basel-stadt
1,Gysin Brigitte (1972),Nein,1277,F,,EVP,4,basel-stadt
2,Hochuli Christoph (1978),Nein,1063,M,,EVP,4,basel-stadt
3,Mattmüller Benedikt (1965),Nein,1005,M,,EVP,4,basel-stadt
4,Stankowski-Jeker Rebecca (1979),Nein,956,F,,EVP,4,basel-stadt
5,Widmer-Huber Thomas (1965),Nein,1051,M,,EVP,4,basel-stadt
2,Wyss Sarah (1988),Nein,14332,F,,SP,5,basel-stadt
3,Atici Mustafa (1969),Nein,15310,M,,SP,5,basel-stadt
5,von Wartburg Christian (1967),Nein,11442,M,,SP,5,basel-stadt
1,Hell Titus (1994),Nein,191,M,,FDP,6,basel-stadt
2,Rotzler Nicolas (1997),Nein,116,M,,FDP,6,basel-stadt
3,Borner Michelle (1992),Nein,137,F,,FDP,6,basel-stadt
4,Gaugler Leon (1996),Nein,122,M,,FDP,6,basel-stadt
5,Brönnimann Lara (1997),Nein,136,F,,FDP,6,basel-stadt
1,Herter Balz (1984),Nein,2243,M,,CVP,7,basel-stadt
2,Knellwolf Andrea (1966),Nein,1993,F,,CVP,7,basel-stadt
3,Huber Patrick (1991),Nein,1414,M,,CVP,7,basel-stadt
4,Brenneis-Hobi Manuela (1988),Nein,1437,F,,CVP,7,basel-stadt
5,Albietz Daniel (1971),Nein,1860,M,,CVP,7,basel-stadt
2,Steinle Lea (1987),Nein,6678,F,,GPS,8,basel-stadt
3,Thommen Oliver (1984),Nein,4778,M,,GPS,8,basel-stadt
4,Vergeat Jo (1994),Nein,5106,F,,GPS,8,basel-stadt
5,Zürcher Tonja (1983),Nein,5912,F,,GPS,8,basel-stadt
1,Grob Markus (1978),Nein,171,M,,EDU,9,basel-stadt
2,Herzig Roland (1968),Nein,201,M,,EDU,9,basel-stadt
3,Messina Luzian (1963),Nein,123,M,,EDU,9,basel-stadt
4,Bützberger Judith Vera (1962),Nein,131,F,,EDU,9,basel-stadt
5,von Orelli Jean-Aloys (1941),Nein,112,M,,EDU,9,basel-stadt
1,Keller Esther (1984),Nein,3449,F,,GLP,10,basel-stadt
2,Wüest-Rudin David (1970),Nein,2381,M,,GLP,10,basel-stadt
4,Burkhard Dieter (1969),Nein,2156,M,,GLP,10,basel-stadt
5,Ullmann Emmanuel (1980),Nein,1840,M,,GLP,10,basel-stadt
1,Ackermann Hubert (1967),Nein,424,M,,BDP,11,basel-stadt
2,Burger René (1960),Nein,237,M,,BDP,11,basel-stadt
3,Dzodic Willi (1969),Nein,145,M,,BDP,11,basel-stadt
4,Schielly Michel (1993),Nein,167,M,,BDP,11,basel-stadt
1,Frehner Sebastian (1973),Nein,7344,M,bisherig,SVP,12,basel-stadt
2,Brenneisen Pascal (1963),Nein,6025,M,,SVP,12,basel-stadt
3,Hablützel-Bürki Gianna (1969),Nein,5538,F,,SVP,12,basel-stadt
4,Rutschmann Eduard (1953),Nein,5706,M,,SVP,12,basel-stadt
5,Wehrli Felix (1960),Nein,5313,M,,SVP,12,basel-stadt
1,Weber Eric (1963),Nein,968,M,,Übrige,14,basel-stadt
2,Bumann Maria (1933),Nein,778,F,,Übrige,14,basel-stadt
1,Block Laetitia (1992),Nein,286,F,,SVP,18,basel-stadt
2,Duspara Marijan (1992),Nein,130,M,,SVP,18,basel-stadt
3,Lutz Joshua (1997),Nein,138,M,,SVP,18,basel-stadt
4,Trachsel David (1994),Nein,235,M,,SVP,18,basel-stadt
5,Tribelhorn Juan P. (1997),Nein,149,M,,SVP,18,basel-stadt
1,Hanauer Raffaela (1993),Nein,1211,F,,GPS,21,basel-stadt
2,Fankhauser Simon (1995),Nein,892,M,,GPS,21,basel-stadt
3,Schwab Laura (1992),Nein,1027,F,,GPS,21,basel-stadt
4,Tuzcu Berfin (1996),Nein,1026,F,,GPS,21,basel-stadt
5,Wyss Reja (1996),Nein,1034,F,,GPS,21,basel-stadt
1,Natoli Marco (1992),Nein,126,M,,CVP,22,basel-stadt
2,Conti Tiziana (1988),Nein,456,F,,CVP,22,basel-stadt
3,Murray Sara (1989),Nein,204,F,,CVP,22,basel-stadt
4,Lutz Bojan (1992),Nein,97,M,,CVP,22,basel-stadt
5,Füeg Lukas (1993),Nein,115,M,,CVP,22,basel-stadt
1,Dunn Emélie (1993),Nein,379,F,,LPS,23,basel-stadt
2,Grob Benjamin (1994),Nein,113,M,,LPS,23,basel-stadt
3,Hug Michael (1987),Nein,207,M,,LPS,23,basel-stadt
4,Strahm Adrienne (1992),Nein,128,F,,LPS,23,basel-stadt
5,von Falkenstein Benjamin (2000),Nein,232,M,,LPS,23,basel-stadt
1,Grüninger Vicky (1989),Nein,273,F,,GLP,25,basel-stadt
2,Morandini Levent (1990),Nein,201,M,,GLP,25,basel-stadt
3,Schaubhut Carla (1988),Nein,568,F,,GLP,25,basel-stadt
4,Betschart Martin (1988),Nein,232,M,,GLP,25,basel-stadt
5,Schweizer Rene Benjamin (1989),Nein,171,M,,GLP,25,basel-stadt
1,Pantaleoni Grob Iris (1975),Nein,132,F,,SVP,31,basel-stadt
2,Schütz Cindy (1961),Nein,138,F,,SVP,31,basel-stadt
3,Stumpf Daniela (1962),Nein,199,F,,SVP,31,basel-stadt
4,Tschui Romy (1945),Nein,103,F,,SVP,31,basel-stadt
5,Zuber-Burkhardt Luzia (1960),Nein,181,F,,SVP,31,basel-stadt
1,Bianchi Santuzza (1968),Nein,150,F,,FDP,32,basel-stadt
2,Mumenthaler Christine (1962),Nein,173,F,,FDP,32,basel-stadt
3,Sartorius-Brüschweiler Karin (1972),Nein,208,F,,FDP,32,basel-stadt
4,Sorato-Attinger Carla (1961),Nein,184,F,,FDP,32,basel-stadt
5,Zigerli Corinna (1967),Nein,163,F,,FDP,32,basel-stadt
1,Hettich Daniel (1960),Nein,522,M,,LPS,34,basel-stadt
2,Isler-Christ Lydia (1964),Nein,453,F,,LPS,34,basel-stadt
3,Renz Anselmo (1978),Nein,276,M,,LPS,34,basel-stadt
4,Schiesser Stephan (1956),Nein,376,M,,LPS,34,basel-stadt
5,Strahm-Lavanchy Nicole (1961),Nein,248,F,,LPS,34,basel-stadt
1,Isler Beatrice (1953),Nein,656,F,,CVP,36,basel-stadt
2,Schai-Zigerlig Helen (1948),Nein,366,F,,CVP,36,basel-stadt
3,Cron Martin (1944),Nein,375,M,,CVP,36,basel-stadt
4,Rüst Paul (1946),Nein,331,M,,CVP,36,basel-stadt
5,Frank Roland (1951),Nein,353,M,,CVP,36,basel-stadt
1,Milanovic Jasna (1970),Nein,190,F,,SVP,37,basel-stadt
2,Milanovic Aleksandar (1992),Nein,109,M,,SVP,37,basel-stadt
3,Nikolic Bozidar (1961),Nein,127,M,,SVP,37,basel-stadt
4,Stosic Marija (1988),Nein,98,F,,SVP,37,basel-stadt
5,Trailovic Lidija (1980),Nein,139,F,,SVP,37,basel-stadt
1,Baumgartner Julia (1994),Nein,570,F,,SP,38,basel-stadt
2,Brandenburger Jessica (1992),Nein,577,F,,SP,38,basel-stadt
3,Dilekçi Seyran (1998),Nein,707,F,,SP,38,basel-stadt
4,Kläui Livia (1997),Nein,451,F,,SP,38,basel-stadt
5,Takacs Renate (1987),Nein,292,F,,SP,38,basel-stadt
1,Duffy Angus (2000),Nein,178,M,,SP,39,basel-stadt
2,Eichenberger Nicolas (1990),Nein,236,M,,SP,39,basel-stadt
3,Russano Nino (2000),Nein,304,M,,SP,39,basel-stadt
4,Schuler Philipp (1986),Nein,284,M,,SP,39,basel-stadt
5,Wirz Lucas (1989),Nein,176,M,,SP,39,basel-stadt
1,Bernasconi Patrizia (1966),Nein,968,F,,GPS,40,basel-stadt
2,Grossenbacher Thomas (1964),Nein,1001,M,,GPS,40,basel-stadt
3,Lachenmeier Anita (1959),Nein,886,F,,GPS,40,basel-stadt
4,Mück Heidi (1964),Nein,1686,F,,GPS,40,basel-stadt
5,Wüthrich Michael (1960),Nein,1083,M,,GPS,40,basel-stadt
1,Steiger Tobias (1974),Nein,120,M,,Übrige,41,basel-stadt
2,Mäder Jasmin (1990),Nein,54,F,,Übrige,41,basel-stadt
3,Weltert Werner (1972),Nein,57,M,,Übrige,41,basel-stadt
4,Lüthard Dominic (1983),Nein,62,M,,Übrige,41,basel-stadt
1,Vosseler Martin (1948),Nein,1249,M,,Übrige,42,basel-stadt
2,Künzli Tilla (1985),Nein,746,F,,Übrige,42,basel-stadt
3,Frich Bastiaan (1987),Nein,833,M,,Übrige,42,basel-stadt
4,Lüdi Dominique (1981),Nein,982,F,,Übrige,42,basel-stadt
5,Wydler-Wälti Rosmarie (1950),Nein,505,F,,Übrige,42,basel-stadt
1,Schneeberger Daniela (1967),Ja,19071,F,bisherig,FDP,1,basel-landschaft
1,Marti Samira (1994),Ja,22993,F,bisherig,SP,2,basel-landschaft
2,Nussbaumer Eric (1960),Ja,29593,M,bisherig,SP,2,basel-landschaft
1,de Courten Thomas (1966),Ja,24498,M,bisherig,SVP,3,basel-landschaft
2,Sollberger Sandra (1973),Ja,25653,F,bisherig,SVP,3,basel-landschaft
1,Schneider-Schneiter Elisabeth (1964),Ja,13707,F,bisherig,CVP,5,basel-landschaft
2,Graf Maya (1962),Ja,27141,F,bisherig,GPS,7,basel-landschaft
2,Buchs Melchior (1956),Nein,8143,M,,FDP,1,basel-landschaft
3,Buser Christoph (1971),Nein,13697,M,,FDP,1,basel-landschaft
4,Nüssli Nicole (1963),Nein,8447,F,,FDP,1,basel-landschaft
5,Schenker Saskia (1979),Nein,15324,F,,FDP,1,basel-landschaft
6,Schinzel Marc (1963),Nein,7251,M,,FDP,1,basel-landschaft
7,Stückelberger Balz (1972),Nein,14224,M,,FDP,1,basel-landschaft
3,Asprion Sabine (1970),Nein,12856,F,,SP,2,basel-landschaft
4,Bammatter-Z'graggen Andreas (1960),Nein,10734,M,,SP,2,basel-landschaft
5,Jaun Désirée (1987),Nein,10447,F,,SP,2,basel-landschaft
6,Locher Miriam (1982),Nein,13864,F,,SP,2,basel-landschaft
7,Strüby-Schaub Sandra (1971),Nein,10781,F,,SP,2,basel-landschaft
3,Straumann Dominik (1976),Nein,17189,M,,SVP,3,basel-landschaft
4,Wunderer Jacqueline (1964),Nein,15516,F,,SVP,3,basel-landschaft
5,Mall Caroline (1967),Nein,15693,F,,SVP,3,basel-landschaft
6,Spindler Andreas (1968),Nein,14051,M,,SVP,3,basel-landschaft
7,Tschudin Reto (1984),Nein,15550,M,,SVP,3,basel-landschaft
1,Augstburger Elisabeth (1961),Nein,4369,F,,EVP,4,basel-landschaft
2,Heger-Weber Andrea (1974),Nein,2135,F,,EVP,4,basel-landschaft
3,Fritz Sara (1985),Nein,2114,F,,EVP,4,basel-landschaft
4,Hotz-Celotto Werner (1962),Nein,1780,M,,EVP,4,basel-landschaft
5,Keller Lukas (1968),Nein,1818,M,,EVP,4,basel-landschaft
6,Kaderli Daniel (1959),Nein,1747,M,,EVP,4,basel-landschaft
7,Geiser-Meyer Martin (1964),Nein,1881,M,,EVP,4,basel-landschaft
2,Fareri Silvio (1989),Nein,2909,M,,CVP,5,basel-landschaft
3,Grumelli Piero (1978),Nein,3334,M,,CVP,5,basel-landschaft
4,Keller Felix (1956),Nein,3858,M,,CVP,5,basel-landschaft
5,Oser Remo (1970),Nein,4376,M,,CVP,5,basel-landschaft
6,Trueb Emanuel (1961),Nein,3844,M,,CVP,5,basel-landschaft
7,von Sury d'Aspremont Béatrix (1961),Nein,4460,F,,CVP,5,basel-landschaft
1,Binggeli Sebastian (1999),Nein,321,M,,FDP,6,basel-landschaft
2,Imhof Melvin (2000),Nein,158,M,,FDP,6,basel-landschaft
3,Jurt Niels (2000),Nein,245,M,,FDP,6,basel-landschaft
4,Lipkovits Adrian (2000),Nein,94,M,,FDP,6,basel-landschaft
5,Pietzonka Annick (1998),Nein,131,F,,FDP,6,basel-landschaft
6,Sansano Lucio (2000),Nein,277,M,,FDP,6,basel-landschaft
7,Söll Lisa (1999),Nein,145,F,,FDP,6,basel-landschaft
1,Brenzikofer Florence (1975),Nein,15902,F,,GPS,7,basel-landschaft
3,Schoch Philipp (1973),Nein,12481,M,,GPS,7,basel-landschaft
4,Meier Simone (1982),Nein,8215,F,,GPS,7,basel-landschaft
