2,Alternative – die Grünen und CSP – Urban,GPS,0,3000,2.552930765,zug
3,Alternative – die Grünen und CSP – Landschaft,GPS,0,948,0.806726122,zug
25,Mouvement Citoyen Indépendant // Unabhängige Bürger Bewegung,Übrige,0,1390,0.230448745,freiburg
24,Démocratie directe spiritualitéS et nature // Direkt Demokratie Spiritualität und Natur,Übrige,0,2436,0.403865571,freiburg
19,PBD-Centre droit // BDP-Mitte Rechts,BDP,0,3933,0.652053895,freiburg
20,Parti Evangélique PEV // Evangelische Volkspartei EVP,EVP,0,4482,0.74307286,freiburg
17,Parti socialiste international // Sozialdemokratische Partei International,SP,0,1852,0.307043939,freiburg
16,Parti socialiste Intégration // Sozialdemokratische Partei Integration,SP,0,3436,0.569656035,freiburg
14,Jeunes libéraux-radicaux fribourgeois // Jungfreisinnige Freiburg,FDP,0,5929,0.982971661,freiburg
15,Parti socialiste 60+ // Sozialdemokratische Partei 60+,SP,0,7213,1.195846617,freiburg
18,Jeunesse socialiste fribourgeoise // Jungsozialiste-innen Kanton Freiburg,SP,0,10410,1.725878731,freiburg
13,Jeunes PDC Sarine-Campagne et Broye // Junge CVP Saane Land und Broye,CVP,0,6204,1.028564039,freiburg
12,Junge CVP Deutschfreiburg // Jeunes PDC Fribourg alémanique,CVP,0,5205,0.862939366,freiburg
11,Jeunes PDC Sud fribourgeois // Junge CVP Südfreiburg,CVP,0,5759,0.954787283,freiburg
21,Jeunes UDC Fribourg // Junge SVP Freiburg,SVP,0,5618,0.931410827,freiburg
10,Jeunes PDC Grand-Fribourg // Junge CVP Grossfreiburg,CVP,0,3309,0.548600646,freiburg
9,Jeunes vert'libéraux (jvl) // Junge Grünliberale (jglp),GLP,0,9671,1.603359578,freiburg
22,Parti des artistes // Künstler Partei,Übrige,0,2162,0.358438983,freiburg
8,Union Démocratique Fédérale // Eidgenössisch-Demokratische Union,EDU,0,4430,0.734451756,freiburg
7,Verts – CG-PCS : les Verts // ML-CSP – Grüne : Grüne,GPS,1,75178,12.46379551,freiburg
6,Parti vert'libéral (pvl) // Grünliberale Partei (glp),GLP,0,22780,3.776706771,freiburg
4,Verts – CG-PCS : Centre Gauche-PCS // ML-CSP – Grüne : Mitte Links-CSP,CSP,0,19610,3.251151,freiburg
1,Parti démocrate-chrétien fribourgeois // Christlichdemokratische Volkspartei des Kantons Freiburg,CVP,2,86896,14.40652817,freiburg
3,PLR.Les Libéraux-Radicaux du canton de Fribourg // FDP.Die Liberalen des Kantons Freiburg,FDP,1,87082,14.43736519,freiburg
23,Objectif 2030 // Ziel 2030,Übrige,0,6960,1.15390163,freiburg
5,Union Démocratique du Centre // Schweizerische Volkspartei,SVP,1,116109,19.24976499,freiburg
2,Parti socialiste fribourgeois // Sozialdemokratische Partei Freiburg,SP,2,105117,17.42739621,freiburg
29,Schweizerische Hanf Partei SHP,Übrige,0,4338,0.915554937,solothurn
28,Schweizer Demokraten / Die sozial-ökologische Heimatpartei,SD,0,2855,0.602560937,solothurn
27,Evangelische Volkspartei,EVP,0,5683,1.199423399,solothurn
26,Junge Bürgerlich Demokratische Partei,BDP,0,1340,0.282813189,solothurn
25,Bürgerlich Demokratische Partei Liste zwei,BDP,0,3004,0.634008075,solothurn
24,Bürgerlich Demokratische Partei Liste eins,BDP,0,5079,1.071946409,solothurn
23,Junge Grüne Solothurn,GPS,0,6811,1.437493009,solothurn
22,Junge Grünliberale,GLP,0,6946,1.465985382,solothurn
21,Grünliberale Unternehmer,GLP,0,7801,1.646437082,solothurn
17,"SVP Bürger, Büezer, International",SVP,0,3651,0.770560413,solothurn
20,Grünliberale,GLP,0,17510,3.695566376,solothurn
16,FDP.Die Liberalen Kanton Solothurn - Verantwortung,FDP,0,26572,5.608143331,solothurn
15,FDP.Die Liberalen Kanton Solothurn - Freiheit,FDP,1,55297,11.67068726,solothurn
14,Jungfreisinnige Liste Gesellschaftsliberalismus,FDP,0,2568,0.541988261,solothurn
19,Junge SVP Kanton Solothurn,SVP,0,3253,0.686560675,solothurn
13,Jungfreisinnige Liste Digitalisierung,FDP,0,3314,0.699435007,solothurn
18,Sozialdemokratische Partei 60+,SP,0,3606,0.761062956,solothurn
12,Liste Grüne Plus,GPS,0,11015,2.324766626,solothurn
11,Liste Grüne,GPS,1,36270,7.654951025,solothurn
10,"Sozialdemokratische Partei (SP) Region Nord-Ost (Thal-Gäu, Olten-Gösgen, Dorneck-Thierstein)",SP,0,30451,6.426824198,solothurn
9,"Sozialdemokratische Partei (SP) Region Süd-West (Solothurn-Lebern, Bucheggberg-Wasseramt)",SP,1,44646,9.422744512,solothurn
8,SVP Unternehmer und Bauern,SVP,0,10330,2.180194213,solothurn
7,JUSO Kanton Solothurn,SP,0,3859,0.814459774,solothurn
5,"Junge CVP Süd (Solothurn-Lebern, Bucheggberg-Wasseramt, Olten-Gösgen)",CVP,0,4067,0.858359135,solothurn
4,"Junge CVP Nord (Thal-Gäu, Dorneck-Thierstein)",CVP,0,5048,1.065403716,solothurn
6,Junge SP Region Olten,SP,0,4809,1.014961662,solothurn
3,"CVP Süd-West (Solothurn-Lebern, Bucheggberg-Wasseramt)",CVP,0,21445,4.526066301,solothurn
2,"CVP Nord-Ost (Thal-Gäu, Olten-Gösgen, Dorneck-Thierstein)",CVP,1,36716,7.749081385,solothurn
1,SVP Kanton Solothurn,SVP,2,105527,22.27196076,solothurn
42,Bündnis – Integrale Politik,Übrige,0,4362,1.62811617,basel-stadt
41,PNOS Partei National Orientierter Schweizer,Übrige,0,297,0.110855228,basel-stadt
40,Bündnis – Die Alternativen,GPS,0,5644,2.106622573,basel-stadt
38,"JUSO Basel-Stadt, Frauen*",SP,0,2611,0.974555553,basel-stadt
34,Gewerbe LDP,LPS,0,1901,0.709548106,basel-stadt
36,CVP 60+ Basel-Stadt,CVP,0,2128,0.794275839,basel-stadt
25,Mitte – Junge Grünliberale jglp,GLP,0,1468,0.547930889,basel-stadt
23,Jungliberale Basel JLB,LPS,0,1072,0.400123919,basel-stadt
